BUSINESS_PARTNER,CREATE_LOCATION,BPGROUP,SEARCH_TERM1,SEARCH_TERM2,TITLE,NAME1,NAME2,NAME3,CITY,POSTALCODE,STREET1,STREET2,STREET3,COUNTRY,LANGUAGE,STATE,PHONE,FAX,EMAIL,TIMEZONE,WEBSITE,USERID,SCAC,TSA,TWIC,SW,RLP,CWID,IATA,TAXNUM,SHIPPERKNOWNSTATUS,KNOWNSHIPPERCODE,EXPIRATIONDATE,KNOWNFROMDATE,PICKUPHRSFROM,PICKUPHRSTO,DELIVERHRSFROM,DELIVERHRSTO,COMPANYCODE,COMPANYCODEREF,STATIONPO,STATIONSO,ACCOUNTWITHVENDOR,ACCOUNTWITHCUSTOMER,PAYMENTTERMS,COMMUNICATION_METHOD,CARR_TYPE,EVENT_TYPES,ACI_AIRPORT,ACI_ZONE,SPECIALINSTRUCTIONS,PDETERMINATION,IDTYPE,IDNUMBER,RELATIONSHIPCATEGORY,STANDARDRELATIONSHIP,PARTNERDETROLECODE,REVERSERELATIONSHIP,CARRIER,CUSTOMER,CONTACTPERSON,SALESREP,FIRMS,OVERSEASAGENT,CUSTOMBROKER,CUSTOMOFFICE,RELATIONSHIP (HAS INV PARTY),LookupSalesRep,LookupSalesCode,CWID_Merge,StationCodeIDMerge,BPID,Name1_Abbv,ACI_airport,ACIzone,LookupAP,LookupZone,state,TimezoneLookup
,X,TCUS,BAYTOWN PACKHOUSE,,0003,BAYTOWN PACKHOUSE,,,BAYTOWN,77523,5411 AMERIPORT PARKWAY,,,US,E,TX,,,,,,,,,,,,C528929,,,US,,,,080000,180000,080000,180000,,,,,,,NT15,,,,HOU,D,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C528929,A17SAT,,Baytown Packhouse,HOU,D,,,TX,
,X,TCUS,CELATOR,,0003,CELATOR,,,ZAPOPAN,45221,CARR A CUCBA 400 INT 3-B LA VENTA DEL ASTILLER,,,MX,E,JALISCO,,,,,,,,,,,,C529318,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C529318,,,CELATOR,,,,,JALISCO,
,X,TCUS,TRANSMARINE HOUSTON,,0003,TRANSMARINE HOUSTON,,,HUMBLE,77396,2006 WILSON ROAD,,,US,E,TX,,,,,,,,,,,,C529368,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C529368,,,TRANSMARINE HOUSTON,,,,,TX,
,X,TCUS,CORE COMPOSITES,,0003,CORE COMPOSITES,,,MATAMOROS,87569,CARRETERA MATAMOROS REYNOSA,,,MX,E,TAMAULIPAS,,,,,,,,,,,,C529574,,,US,,,,080000,170000,080000,170000,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C529574,,,CORE COMPOSITES,,,,,TAMAULIPAS,
,X,TCUS,A SCHULMAN DE MÉXICO SA DE CV,,0003,A SCHULMAN DE MÉXICO SA DE CV,,,SAN LUIS POTOSÍ,78395,AVENUE CFE 730 ZONA INDUSTRIAL DEL POTOSI,,,MX,E,SLP,,,,,,,,,,,,C530395,,,US,,,,080000,170000,080000,170000,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C530395,A17SAT,,"A. SCHULMAN DE MÉXICO, S.A. DE C.V.",,,,,SLP,
,X,TCUS,MEIJER DC-093,,0003,MEIJER DC-093,,,LANSING,48917,2501 SOUTH CREYTS ROAD,,,US,E,MI,,,,,,,,,,,,C531434,,,US,,,,,,,,,,,,,,NT15,,,,DTW,E,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C531434,,,MEIJER DC-093,DTW,E,,,MI,
,X,TCUS,DAIICHI ELEKTRONIK,,0003,DAIICHI ELEKTRONIK,,,ESCOBEDO,66422,AVENUE LAS TORRES NO 500 COL EJIDO SAN NICOLÁS,,,MX,E,NUEVO LEON,,,,,,,,,,,,C531578,,,US,,,,080000,170000,080000,170000,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C531578,A17SAT,,DAIICHI ELEKTRONIK,,,,,NUEVO LEON,
,X,TCUS,C & S WHOLESALE GROCERS,,0003,C & S WHOLESALE GROCERS,,,BETHLEHEM,18020,125 NORTH COMMERCE WAY,,,US,E,PA,,,,,,,,,,,,C531676,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C531676,A17SAT,,C & S Wholesale Grocers,,,,,PA,
,X,TCUS,PENDA,,0003,PENDA CORPORATION,,,PORTAGE,53901,2344 WEST WISCONSIN STREET,,,US,E,WI,,,,,,,,,,,,C531823,,,US,,,,080000,170000,080000,170000,,,,,,,NT15,,,,MSN,C,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C531823,A17SAT,,PENDA CORPORATION,MSN,C,,,WI,
,X,TCUS,SERVIACERO,,0003,SERVIACERO,,,LEON,37490,CIRCUITO OLEODUCTO 212 COL CIUDAD INDUSTRIAL,,,MX,E,GUANAJUATO,,,,,,,,,,,,C531911,,,US,,,,080000,170000,080000,170000,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C531911,A17SAT,,SERVIACERO,,,,,GUANAJUATO,
,X,TCUS,MOLD-TECH,,0003,MOLD-TECH,,,EL MARQUEZ,76295,CATARATAS 3 BODEGA 1 PARQUE INDUSTRIAL LA NORIA,,,MX,E,QUERETARO,,,,,,,,,,,,C531916,,,US,,,,080000,170000,080000,170000,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C531916,A17SAT,,MOLD-TECH,,,,,QUERETARO,
,X,TCUS,MGI CAJAS,,0003,MGI CAJAS,,,SALTILLO,25137,BOULEVARD LUIS ECHEVERRIA 1795,,,MX,E,COAHUILA,,,,,,,,,,,,C532104,,,US,,,,080000,170000,080000,170000,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C532104,A17SAT,,MGI CAJAS,,,,,COAHUILA,
,X,TCUS,TOYOTA MOTOR NORTH AMER SAT,,0003,TOYOTA MOTOR NORTH AMERICA SAT,,,SAN ANTONIO,78264,1 LONE STAR PASS BLDG 24,,,US,E,TX,,,,,,,,,,,,C532834,,,US,,,,080000,170000,080000,170000,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C532834,A17SAT,,TOYOTA MOTOR NORTH AMERICA SAT,,,,,TX,
,X,TCUS,ELITE CUSTOMS BROKERAGE SVCS,,0003,ELITE CUSTOMS BROKERAGE SERVICES,,,MISSION,78572,,,,US,E,TX,,,,,,,,,,,,C532869,,,US,,,,080000,170000,080000,170000,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C532869,A17SAT,,Elite Customs Brokerage Services,,,,,TX,
,X,TCUS,PEMSA,,0003,PEMSA,,,CELAYA,38024,AVENUE CONCEPCION BEISTEGUI 2007 ZONA INDUSTRIAL PTE,,,MX,E,GUANAJUATO,,,,,,,,,,,,C533097,,,US,,,,080000,170000,080000,170000,,,,,,,NT15,,,,MEM,F,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C533097,A17SAT,,PEMSA,MEM,F,,,GUANAJUATO,
,X,TCUS,ZAT LOG C/O AIRGROUP,,0003,ZAT LOGISTICS C/O AIRGROUP,,,REYNOSA,88780,BRECHA E-99 SN INT COL PARQ REYNOSA,,,MX,E,TAMAULIPAS,,,,,,,,,,,,C533147,,,US,,,,080000,170000,080000,170000,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C533147,A17SAT,,ZAT LOGISTICS c/o AIRGROUP,,,,,TAMAULIPAS,
,X,TCUS,TOYOTA MOTOR NORTH AMER PLANO,,0003,TOYOTA MOTOR NORTH AMERICA PLANO,,,PLANO,75024,6565 HEADQUARTERS DRIVE,,,US,E,TX,,,,,,,,,,,,C533239,,,US,,,,080000,170000,080000,170000,,,,,,,NT15,,,,DFW,B,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C533239,A17SAT,,TOYOTA MOTOR NORTH AMERICA PLANO,DFW,B,,,TX,
,X,TCUS,AFS AGENCIA ADUANAL,,0003,AFS AGENCIA ADUANAL,,,NUEVO LAREDO,88000,ALDAMA 1115 COL NUEVO LAREDO CENTRO,,,MX,E,TAMAULIPAS,,,,,,,,,,,,C533963,,,US,,,,080000,170000,080000,170000,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C533963,A17SAT,,AFS AGENCIA ADUANAL,,,,,TAMAULIPAS,
,X,TCUS,FCA US- 03111WARREN PARTS DC,,0003,FCA US LLC - 03111WARREN PARTS DC,,,WARREN,48091,21035 SHERWOOD AVENUE BLDG EAST,,,US,E,MI,,,,,,,,,,,,C533969,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C533969,A17SAT,,FCA US LLC - 03111WARREN PARTS DC,,,,,MI,
,X,TCUS,CHRYSLER / MOPAR,,0003,CHRYSLER / MOPAR,,,WARREN,48091,21555 SHERWOOD AVENUE BLDG EAST,,,US,E,MI,,,,,,,,,,,,C534727,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C534727,A17SAT,,Chrysler / Mopar,,,,,MI,
,X,TCUS,JABIL,,0003,JABIL,,,ZAPOPAN,45130,AVENIDA VALDEPENAS 1993 LOMAS DE ZAPOPAN,,,MX,E,Jalisco,,,,,,,,,,,,C535039,,,US,,,,080000,170000,080000,170000,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C535039,,,JABIL,,,,,Jalisco,
,X,TCUS,TUTTLE MFG,,0003,TUTTLE MFG,,,BARRINGTON,60010,1032 WEST NORTHWEST HIGHWAY,,,US,E,IL,,,,,,,,,,,,C535082,,,US,,,,080000,170000,080000,170000,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C535082,A17SAT,,Tuttle Mfg.,,,,,IL,
,X,TCUS,18330 SUTTER BLVD,,0003,18330 SUTTER BLVD,,,MORGAN HILL,95037,,,,US,E,CA,,,,,,,,,,,,C535138,,,US,,,,,,,,,,,,,,NT15,,,,SFO,P,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C535138,,,18330 SUTTER BLVD,SFO,P,,,CA,
,X,TCUS,GRUPO Q NICARAGUA SA,,0003,GRUPO Q NICARAGUA SA,,,MANAGUA,,PISTA JEAN PAUL CONTIGUO AL BANCO PROCREDITO,,,NI,E,NICARAGUA,,,,,,,,,,,,C535150,,,US,,,,080000,170000,080000,170000,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C535150,A17SAT,,"GRUPO Q NICARAGUA, S.A.",,,,,NICARAGUA,
,X,TCUS,GRUPO Q EL SALVADOR SA DE CV,,0003,GRUPO Q EL SALVADOR SA DE CV,,,SAN SALVADOR,,AUTOPISTA SUR Y AVENIDA LAS AMAPOLAS,,,SV,E,EL SALVADOR,,,,,,,,,,,,C535151,,,US,,,,080000,170000,080000,170000,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C535151,A17SAT,,"GRUPO Q EL SALVADOR, S.A. DE C.V.",,,,,EL SALVADOR,
,X,TCUS,CENTERLINE PARTS AND DIST,,0003,CENTERLINE PARTS AND DISTRIBUTION,,,CENTER LINE,48015,26311 LAWRENCE AVENUE,,,US,E,MI,,,,,,,,,,,,C535328,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C535328,A17SAT,,CENTERLINE PARTS AND DISTRIBUTION,,,,,MI,
,X,TCUS,TRIENDA HOLDINGS,,0003,TRIENDA HOLDINGS LLC,,,PORTAGE,53904,N7660 INDUSTRIAL ROAD,,,US,E,WISCONSIN,,,,,,,,,,,,C535577,,,US,,,,080000,170000,080000,170000,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C535577,A17SAT,,TRIENDA HOLDINGS LLC,,,,,WISCONSIN,
,X,TCUS,TOUGHDOG SECURITY SYSTEMSINC,,0003,TOUGHDOG SECURITY SYSTEMSINC,,,SAN ANTONIO,78216,403 E RAMSEY ROAD SUITE 203,,,US,E,TX,,,,,,,,,,,,C535746,,,US,,,,080000,180000,080000,180000,,,,,,,NT15,,,,SAT,A,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C535746,A17SAT,,"TOUGHDOG SECURITY SYSTEMS,INC",SAT,A,,,TX,
,X,TCUS,NAHANNI STEEL PROD,,0003,NAHANNI STEEL PRODUCTS,,,BRAMPTON,L6T5R8,38 DEERHURST DRIVE,,,CA,E,ONTARIO,,,,,,,,,,,,C536734,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C536734,A17SAT,,NAHANNI STEEL PRODUCTS,,,,,ONTARIO,
,X,TCUS,INTESER GROUP,,0003,INTESER GROUP,,,HIDALGO,78557,2101 N 10TH STREET,,,US,E,TX,,,,,,,,,,,,C536950,,,US,,,,,,,,,,,,,,NT15,,,,MFE,A,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C536950,A17SAT,,INTESER GROUP,MFE,A,,,TX,
,X,TCUS,AMER AIRLINES CARGO - DFW,,0003,AMERICAN AIRLINES CARGO - DFW,,,DALLAS,75261,1816 N SERVICE ROAD,,,US,E,TX,,,,,,,,,,,,C537219,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C537219,,,American Airlines Cargo - DFW,,,,,TX,
,X,TCUS,FCA US-RYAN & SONS3RD PARTY,,0003,FCA US-RYAN & SONS3RD PARTY,,,TOLEDO,43607,,,,US,E,OH,,,,,,,,,,,,C537452,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C537452,A17SAT,,FCA US-RYAN & SONS3RD PARTY,,,,,OH,
,X,TCUS,FCA MARYSVILLE NATL PDC,,0003,FCA MARYSVILLE NATIONAL PDC,,,MARYSVILLE,480401,840 HURON BOULEVARD,,,US,E,MICHIGAN,,,,,,,,,,,,C537891,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C537891,A17SAT,,FCA MARYSVILLE NATIONAL PDC,,,,,MICHIGAN,
,X,TCUS,RUBA INTERNATIONAL SVCS,,0003,RUBA INTERNATIONAL SERVICES LLC,,,HIDALGO,78557,601 E PRODUCE ROAD,,,US,E,TX,,,,,,,,,,,,C538336,,,US,,,,,,,,,,,,,,NT15,,,,MFE,A,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C538336,A17SAT,,RUBA INTERNATIONAL SERVICES LLC,MFE,A,,,TX,
,X,TCUS,RITE AID MI,,0003,RITE AID MICHIGAN,,,WATERFORD TOWNSHIP,48329,5400 PERRY DRIVE,,,US,E,MI,,,,,,,,,,,,C538559,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C538559,A17SAT,,RITE AID MICHIGAN,,,,,MI,
,X,TCUS,RITE AID DCL LIVERPOOL DIST CTR,,0003,RITE AID DCL LIVERPOOL DIST CTR,,,LIVERPOOL,13088,7245 HENRY CLAY BOULEVARD,,,US,E,NY,,,,,,,,,,,,C538567,,,US,,,,,,,,,,,,,,NT15,,,,SYR,A,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C538567,A17SAT,,RITE AID DCL LIVERPOOL DIST CTR,SYR,A,,,NY,
,X,TCUS,AEROPUERTO INTL MTY,,0003,AEROPUERTO INTERNATIONAL MTY,,,APODACA,,CALLE PRINCIPAL DE ACCESO A HANGARES,,,MX,E,NUEVO LEON,,,,,,,,,,,,C538887,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C538887,A17SAT,,AEROPUERTO INTERNATIONAL MTY,,,,,NUEVO LEON,
,X,TCUS,PYA AUTOMOTIVE,,0003,PYA AUTOMOTIVE,,,IRAPUATO,36847,SAJONIA 607 CENTRO INDUSTRIAL GUANAJUATO,,,MX,E,GUANAJUATO,,,,,,,,,,,,C538949,,,US,,,,080000,170000,080000,170000,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C538949,A17SAT,,PYA AUTOMOTIVE,,,,,GUANAJUATO,
,X,TCUS,BARBOURS CUT,,0003,BARBOURS CUT,,,LA PORTE,77571,1515 EAST BARBOURS CUT BOULEVARD,,,US,E,TX,,,,,,,,,,,,C539907,,,US,,,,,,,,,,,,,,NT15,,,,IAH,D,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C539907,A17SAT,,BARBOURS CUT,IAH,D,,,TX,
,X,TCUS,ASSIC,,0003,ASSIC,,,TAHLEQUAH,74464,15413 WEST 790 ROAD,,,US,E,OK,,,,,,,,,,,,C540082,,,US,,,,,,,,,,,,,,NT15,,,,TUL,C,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C540082,A17SAT,,ASSIC,TUL,C,,,OK,
,X,TCUS,PALARDY ACIER INOXYDABLE,,0003,PALARDY ACIER INOXYDABLE INC,,,SAINT-HYACINTHE,J2S 8L2,6355 AVENUE CHOQUETTE,,,CA,E,QUEBEC,,,,,,,,,,,,C540806,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C540806,A17SAT,,Palardy Acier Inoxydable Inc.,,,,,QUEBEC,
,X,TCUS,FAVIMARK INTERNACIONAL,,0003,FAVIMARK INTERNACIONAL,,,JUAREZ,66644,HACIENDA HUINALA 7 CRISPIN TREVIÑO,,,MX,E,Nuevo Leon,,,,,,,,,,,,C540827,,,US,,,,080000,170000,080000,170000,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C540827,,,FAVIMARK INTERNACIONAL.,,,,,Nuevo Leon,
,X,TCUS,NEXT GENERATION PLASTICS C/O KW PLASTICS,,0003,NEXT GENERATION PLASTICS C/O KW PLASTICS,,,TROY,36079,279 PIKE COUNTY LAKE ROAD,,,US,E,AL,,,,,,,,,,,,C540829,,,US,,,,080000,170000,080000,170000,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C540829,,,NEXT GENERATION PLASTICS C/O KW PLASTICS,,,,,AL,
,X,TCUS,IEWC MILWAUKEE,,0003,IEWC MILWAUKEE,,,NEW BERLIN,53151,5001 SOUTH TOWNE DRIVE,,,US,E,WI,,,,,,,,,,,,C541476,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C541476,A17SAT,,IEWC MILWAUKEE,,,,,WI,
,X,TCUS,HIDALGO EXPORT,,0003,HIDALGO EXPORT,,,PHARR,78577,494 EAST,,,US,E,TX,,,,,,,,,,,,C541638,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C541638,A17SAT,,HIDALGO EXPORT,,,,,TX,
,X,TCUS,TOYODA GOSEI BROWNSVILLE TX,,0003,TOYODA GOSEI BROWNSVILLE TX LLC,,,LOS INDIOS,78567,107 JOAQUIN CAVAZOS ROAD,,,US,E,TX,,,,,,,,,,,,C541802,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C541802,A17SAT,,TOYODA GOSEI BROWNSVILLE TX LLC,,,,,TX,
,X,TCUS,BESTOP SA DE CV,,0003,BESTOP SA DE CV,,,"SAN MATEO OTZACATIPAN ,",50220,BOULEVARD MIGUEL ALEMAN VALDEZ S/N MANZANA 300 LOTE 5,,,MX,E,San Nicolas Toluca Mexico,,,,,,,,,,,,C543167,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C543167,A17SAT,,Bestop SA de CV,,,,,San Nicolas Toluca Mexico,
,X,TCUS,MILLS DE MEXICO,,0003,MILLS DE MEXICO,,,SAN LUIS POTOSÍ,78395,EJE 126 S/ND,,,MX,E,SLP,,,,,,,,,,,,C543169,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C543169,,,Mills de Mexico,,,,,SLP,
,X,TCUS,ARD LOG ALABAMA,,0003,ARD LOGISTICS ALABAMA LLC,,,VANCE,35490,10093 BROSE DRIVE,,,US,E,AL,,,,,,,,,,,,C544064,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C544064,A17SAT,,ARD LOGISTICS ALABAMA LLC,,,,,AL,
,X,TCUS,FORESITE,,0003,FORESITE INC,,,KOKOMO,46902,1982 S ELIZABETH STREET,,,US,E,IN,,,,,,,,,,,,C544236,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C544236,A17SAT,,Foresite Inc,,,,,IN,
,X,TCUS,MARELLI EUROPE SPA,,0003,MARELLI EUROPE SPA,,,CORBETTA,20011,VIALE ALDO BORLETTU 61-63,,,IT,E,MILAN,,,,,,,,,,,,C544609,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C544609,A17SAT,,MARELLI EUROPE SPA,,,,,MILAN,
,X,TCUS,YA YA FOODS,,0003,YA YA FOODS,,,ETOBICOKE,M9W1P1,51 REXDALE BOULEVARD,,,CA,E,ONTARIO,,,,,,,,,,,,C544904,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C544904,A17SAT,,YA YA FOODS,,,,,ONTARIO,
,X,TCUS,ST GEORGE WHSE OF TX,,0003,ST GEORGE WAREHOUSE OF TEXAS,,,PASADENA,77507,43035 UNDERWOOD SUITE 200,,,US,E,TX,,,,,,,,,,,,C545301,,,US,,,,,,,,,,,,,,NT15,,,,IAH,E,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C545301,A17SAT,,ST. GEORGE WAREHOUSE OF TEXAS,IAH,E,,,TX,
,X,TCUS,TOUGH DOG SECURITY SAT,,0003,TOUGH DOG SECURITY SAT,,,SAN ANTONIO,78216,403 E RAMSEY ROAD,,,US,E,TX,,,,,,,,,,,,C545304,,,US,,,,,,,,,,,,,,NT15,,,,SAT,A,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C545304,A17SAT,,TOUGH DOG SECURITY SAT,SAT,A,,,TX,
,X,TCUS,IMPACT CNC,,0003,IMPACT CNC LLC,,,COLUMBIA CITY,46725,2651 SOUTH NO 600 EAST,,,US,E,IN,,,,,,,,,,,,C545308,,,US,,,,,,,,,,,,,,NT15,,,,FWA,B,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C545308,A17SAT,,"Impact CNC, LLC",FWA,B,,,IN,
,X,TCUS,COASTAL CREATIVE,,0003,COASTAL CREATIVE,,,SAN DIEGO,92126,9715 CARROLL CENTRE ROAD 107,,,US,E,CA,,,,,,,,,,,,C545460,,,US,,,,,,,,,,,,,,NT15,,,,SAN,B,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C545460,A17SAT,,Coastal Creative,SAN,B,,,CA,
,X,TCUS,ANIXTER ANAHEIM,,0003,ANIXTER ANAHEIM,,,ANAHEIM,92807,5055 EAST LANDON DRIVE,,,US,E,CA,,,,,,,,,,,,C545465,,,US,,,,,,,,,,,,,,NT15,,,,LAX,C,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C545465,A17SAT,,ANIXTER ANAHEIM,LAX,C,,,CA,
,X,TCUS,CUMMINS GRUPO IND S DE RL DE CV BC 127,,0003,CUMMINS GRUPO INDUSTRIAL S DE RL DE CV BC 127,,,SAN LUIS POTOSI,,EJE 122 NO 200 78395 ZONA INDUSTRIA,,,MX,E,SAN LUIS POTOSI,,,,,,,,,,,,C545574,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C545574,A17SAT,,CUMMINS GRUPO INDUSTRIAL S DE RL DE CV (BC 127),,,,,SAN LUIS POTOSI,
,X,TCUS,ANIXTER-1601,,0003,ANIXTER-1601,,,LEWISVILLE,75057,1601 WATERS RIDGE RD,,,US,E,TX,,,,,,,,,,,,C545807,,,US,,,,,,,,,,,,,,NT15,,,,DFW,A,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C545807,A17SAT,,ANIXTER-1601,DFW,A,,,TX,
,X,TCUS,COMPAL USA,,0003,COMPAL USA,,,LOGANSPORT,46947,1 TECHNOLOGY WAY,,,US,E,IN,,,,,,,,,,,,C546281,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C546281,A17SAT,,Compal USA,,,,,IN,
